,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
138,71365003,,,12/12/22(Mon)03:56:55,Anonymous,Will it get better?,"<span class=""quote"">&gt;be me, 17</span><br><span class=""quote"">&gt;hungarian living in ukraine, hungarian family</span><br><span class=""quote"">&gt;going to vocational school, have good grades, have friends, hang out a lot, happy</span><br><span class=""quote"">&gt;have a crush</span><br><span class=""quote"">&gt;mutual friend tells me she is into me</span><br><span class=""quote"">&gt;start talking to her, go on a few dates, going pretty well</span><br><span class=""quote"">&gt;new years eve comes</span><br><span class=""quote"">&gt;party at classmates house</span><br><span class=""quote"">&gt;doing good, first kiss, cuddled all night, best day in my life</span><br><span class=""quote"">&gt;never been happier</span><br><span class=""quote"">&gt;new year, new beginning</span><br><span class=""quote"">&gt;a day after the party we talk about it, she seems okay</span><br><span class=""quote"">&gt;next day she rarely talks to me</span><br><span class=""quote"">&gt;guy friend tells me to prepare for the worst</span><br><span class=""quote"">&gt;she friendzones me</span><br><span class=""quote"">&gt;says she sees me as a close friend</span><br><span class=""quote"">&gt;first actual love of my life, feel like absolute shit</span><br><span class=""quote"">&gt;a month later, almost break my leg, cant walk</span><br><span class=""quote"">&gt;whatever, at least i wont see the girl in school</span><br><span class=""quote"">&gt;2 days later, war in ukraine breaks out</span><br><span class=""quote"">&gt;wake up to everyone freaking out on social media(we lived close to hungarian border so we were fine)</span><br><span class=""quote"">&gt;friend whos in school tells me everyone is panicking in school</span><br><span class=""quote"">&gt;everyone went home, and rushing to the border</span><br><span class=""quote"">&gt;parents tell me we will wait a bit to see how things turn out</span><br><span class=""quote"">&gt;they wake me up next day to pack my stuff, im leaving (i have two older brothers, so my parents are old, so my dad cant get drafted, also they cant leave cuz we did agricultural stuff)</span><br><span class=""quote"">&gt;pack my stuff, leave</span><br><span class=""quote"">&gt;line at the border is long af, but people let me trough cuz im in crutches</span><br><span class=""quote"">&gt;live at my relatives</span><br><span class=""quote"">&gt;have no friends anymore, everyone is at different places</span><br><span class=""quote"">&gt;go to germany to live with my brother</span><br><span class=""quote"">&gt;know noone, stay in all day</span><br><span class=""quote"">&gt;after a while they treat me like shit</span><br><span class=""quote"">&gt;have to take exams in hungary</span><br><span class=""quote"">&gt;have 1 month to prepare</span><br><span class=""quote"">&gt;still out of 5 subjects get 4 As and 1 B</span><br><span class=""quote"">&gt;cool</span><br><span class=""quote"">&gt;feel like shit everyday </span><br><span class=""quote"">&gt;u need higher level exams to apply to uni in hungary</span><br><span class=""quote"">&gt;didnt prepare for it since i still had 2 years of school left at home</span><br><span class=""quote"">&gt;apply to a school that prepares u for said exam</span><br><span class=""quote"">&gt;since good grades at home and exam, i get 98%</span><br><span class=""quote"">&gt;they dont accept me</span><br><span class=""quote"">&gt;find out people with less score got accepted</span><br><span class=""quote"">&gt;wtf?</span><br>1/2",letöltés,.jpg,224,126,224,126,1670835415012298,1670835415,otRfQtMckm6JfOLzUUGQnQ==,3755,0,,will-it-get-better,0,8,1,"[{'no': 71365094, 'now': '12/12/22(Mon)04:08:39', 'name': 'Anonymous', 'com': '<a href=""#p71365003"" class=""quotelink"">&gt;&gt;71365003</a><br>stfu no one cares this isn&#039;t reddit', 'time': 1670836119, 'resto': 71365003}, {'no': 71365150, 'now': '12/12/22(Mon)04:16:59', 'name': 'Anon', 'com': '<a href=""#p71365003"" class=""quotelink"">&gt;&gt;71365003</a><br>2/2<br><span class=""quote"">&gt;committee in ukraine decides who gets accepted into hungarian school</span><br><span class=""quote"">&gt;only people with connections to higher people get accepted</span><br><span class=""quote"">&gt;find one of my best friends is talking shit about me with my former crush</span><br><span class=""quote"">&gt;move to hungary to my other brother</span><br><span class=""quote"">&gt;he is only home at weekends cuz of work</span><br><span class=""quote"">&gt;start working to survive</span><br><span class=""quote"">&gt;live alone</span><br><span class=""quote"">&gt;back to my porn addiction</span><br><span class=""quote"">&gt;feel nothing anymore</span><br><span class=""quote"">&gt;tried so hard and nothing worked out, lost all my friends, became a husk</span><br>go all out on me, flame me, just wanted to vent cuz i have noone to talk to about this', 'time': 1670836619, 'resto': 71365003}, {'no': 71365166, 'now': '12/12/22(Mon)04:18:56', 'name': 'Anon', 'com': '<a href=""#p71365065"" class=""quotelink"">&gt;&gt;71365065</a><br>Im 18 now, the story started last year and it led up to now', 'time': 1670836736, 'resto': 71365003}, {'no': 71365369, 'now': '12/12/22(Mon)04:45:44', 'name': 'Anonymous', 'com': '<a href=""#p71365150"" class=""quotelink"">&gt;&gt;71365150</a><br><span class=""quote"">&gt;committee in ukraine decides who gets accepted into hungarian school</span><br>what?<br><br>aslo fuck that hoe', 'time': 1670838344, 'resto': 71365003}, {'no': 71365377, 'now': '12/12/22(Mon)04:47:25', 'name': 'Anonymous', 'com': '<a href=""#p71365050"" class=""quotelink"">&gt;&gt;71365050</a><br><span class=""quote"">&gt;banned from 4chan</span><br><span class=""quote"">&gt;turn router off and on</span><br><span class=""quote"">&gt;no longer banned</span><br><br>Waow', 'time': 1670838445, 'resto': 71365003}]",1670838445,0.0,0.0,3.0,1.0
139,71363221,,,12/12/22(Mon)00:30:47,Anonymous,,i got banned in the short time i was on a discord so now i guess im back with you faggots.,1670559724936360,.jpg,586,416,250,177,1670823047655497,1670823047,PoEvD8GbkpU2+8Vz0N4nMg==,114994,0,,i-got-banned-in-the-short-time-i-was-on-a-discord,0,7,1,"[{'no': 71363800, 'now': '12/12/22(Mon)01:27:42', 'name': 'Anonymous', 'com': '<a href=""#p71363726"" class=""quotelink"">&gt;&gt;71363726</a><br>nah you don&#039;t, it<br>s always the same circle jerk faggots like robwoof and all those other retards simping over dumb bitches they allow in their servers', 'time': 1670826462, 'resto': 71363221}, {'no': 71363809, 'now': '12/12/22(Mon)01:28:28', 'name': 'Anonymous', 'com': '<a href=""#p71363800"" class=""quotelink"">&gt;&gt;71363800</a><br>is there not any that is just normal tlaking without simping faggots? i just want to be able to have a reppore with someone that i can get familiar with', 'time': 1670826508, 'resto': 71363221}, {'no': 71364878, 'now': '12/12/22(Mon)03:36:03', 'name': 'Anonymous', 'com': '<a href=""#p71363800"" class=""quotelink"">&gt;&gt;71363800</a><br><a href=""#p71363809"" class=""quotelink"">&gt;&gt;71363809</a><br>theres nothing, its always the same unless you form one with your online friends, but for me at least, those fade out too', 'time': 1670834163, 'resto': 71363221}, {'no': 71365220, 'now': '12/12/22(Mon)04:27:10', 'name': 'Anonymous', 'com': '<a href=""#p71364878"" class=""quotelink"">&gt;&gt;71364878</a><br>i simply do not beilve you. surely there is ONE decent server', 'time': 1670837230, 'resto': 71363221}, {'no': 71365348, 'now': '12/12/22(Mon)04:43:23', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;71365329</span><br>tje chare<br>vroom vroom', 'filename': 'dankies-pepe', 'ext': '.gif', 'w': 112, 'h': 112, 'tn_w': 112, 'tn_h': 112, 'tim': 1670838203450977, 'time': 1670838203, 'md5': '4yX/5NcbIswKq2u/a4/8eQ==', 'fsize': 20304, 'resto': 71363221}]",1670838486,0.0,0.0,2.0,0.0
140,71365346,,,12/12/22(Mon)04:43:18,Anonymous,,Next time it will be a real nigger dick<br><br>she is being tricked into fucking a zulu <br><br>atleast its just elon musk tranny,file,.png,1319,845,250,160,1670838198189408,1670838198,mcS3Z5Yp3C4URmpch45ntw==,684881,0,,next-time-it-will-be-a-real-nigger-dick,0,0,0,,1670838198,0.0,0.0,,
141,71364682,,,12/12/22(Mon)03:02:26,Anonymous,Closed thread,Natalists<br>Normal fags<br>Whites<br>Women <br>Stay out<br>This thread is for non white male Bots only<br>I&#039;m so fucking exhausted I haven&#039;t had a good night&#039;s rest in sixteen SIXTEEN fucking years every night I wile away the night alone in abject misery and anxiety my life has been non stop fuck up after fuck up everything that could go wrong seemingly did Is anyone else going through this is anyone else out there I feel so fucking isolated I just want it to stop why am I punished for existing why,xThRjOx,.jpg,1920,1080,250,140,1670832146609040,1670832146,vHspVqIcQiAMay557oeEmg==,152670,0,,closed-thread,0,7,3,"[{'no': 71364765, 'now': '12/12/22(Mon)03:17:07', 'name': 'Anonymous', 'com': '<a href=""#p71364682"" class=""quotelink"">&gt;&gt;71364682</a><br>Stop being a shitskin desu', 'time': 1670833027, 'resto': 71364682}, {'no': 71364778, 'now': '12/12/22(Mon)03:19:35', 'name': 'Anonymous', 'com': '<a href=""#p71364765"" class=""quotelink"">&gt;&gt;71364765</a><br>Don&#039;t worry I&#039;ll cesse existing soon but I assume whites(but who are we kidding your a spic) will cesse to exist in a century or so and more non whites will continue to exist', 'filename': '492210', 'ext': '.jpg', 'w': 450, 'h': 700, 'tn_w': 80, 'tn_h': 125, 'tim': 1670833175911646, 'time': 1670833175, 'md5': 'NJ4A4t12jlag7rZ9nb1EWA==', 'fsize': 74913, 'resto': 71364682}, {'no': 71365301, 'now': '12/12/22(Mon)04:37:27', 'name': 'Anonymous', 'com': '<a href=""#p71364778"" class=""quotelink"">&gt;&gt;71364778</a><br>The horror. Hopefully humans (East Asians and whites) will murder them all', 'time': 1670837847, 'resto': 71364682}, {'no': 71365310, 'now': '12/12/22(Mon)04:39:22', 'name': 'Anonymous', 'com': '<a href=""#p71364682"" class=""quotelink"">&gt;&gt;71364682</a><br>look in the cathars', 'time': 1670837962, 'resto': 71364682}, {'no': 71365341, 'now': '12/12/22(Mon)04:42:49', 'name': 'Anonymous', 'com': '<a href=""#p71365301"" class=""quotelink"">&gt;&gt;71365301</a><br><span class=""quote"">&gt;So desperate to team up with Japanese </span><br>Racist weebs are funny', 'filename': 'Awaken_My_Masters_Banner', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670838169583087, 'time': 1670838169, 'md5': 'V6FsVjgA9HS4GKNYMzVXWQ==', 'fsize': 182061, 'resto': 71364682}]",1670838169,0.0,0.0,2.0,1.0
142,71365334,,,12/12/22(Mon)04:41:46,Anonymous,,any other brown bots crave being colonized by white robot cock?,43114f7,.jpg,720,678,250,235,1670838106166102,1670838106,z925ybGUlNmNmxlPFHGPTA==,50341,0,,any-other-brown-bots-crave-being-colonized-by,0,0,0,,1670838106,0.0,0.0,,
143,71364946,,,12/12/22(Mon)03:47:42,Anonymous,,"I want to get married one day, but I&#039;m scared about something. I don&#039;t want to feel pressured into making a lot of money. I get easily stressed out and honestly I&#039;m okay just making enough to get by. But marriage makes me think I need to &quot;prove my worth&quot; through work and shit. I just want to be liked for who I am, and do the same for her.",1670262935335,.png,886,889,249,250,1670834862974309,1670834862,HfPh3rDNQSJtuODEWZWScw==,2026872,0,,i-want-to-get-married-one-day-but-im-scared-about,0,6,2,"[{'no': 71365201, 'now': '12/12/22(Mon)04:24:39', 'name': 'Anonymous', 'com': '<a href=""#p71365185"" class=""quotelink"">&gt;&gt;71365185</a><br>that&#039;s why it eats me up', 'time': 1670837079, 'resto': 71364946}, {'no': 71365236, 'now': '12/12/22(Mon)04:29:07', 'name': 'Anonymous', 'com': '<a href=""#p71365201"" class=""quotelink"">&gt;&gt;71365201</a><br>But don&#039;t worry I get you even if noone else cares I care you&#039;re a kind soul and the world will punish you for that weakness', 'filename': 'Makima-in-Chainsaw-Man-Anime-1', 'ext': '.jpg', 'w': 640, 'h': 345, 'tn_w': 125, 'tn_h': 67, 'tim': 1670837347715950, 'time': 1670837347, 'md5': '5TMtB4jK84a5bQ91YkeAhQ==', 'fsize': 46837, 'resto': 71364946}, {'no': 71365270, 'now': '12/12/22(Mon)04:33:26', 'name': 'Anonymous', 'com': '<a href=""#p71364946"" class=""quotelink"">&gt;&gt;71364946</a><br>when the time comes and you find someone worth holding onto you will feel a weird urge to push yourself as hard as you can, and that includes matters of money, at least if you&#039;re like me', 'time': 1670837606, 'resto': 71364946}, {'no': 71365277, 'now': '12/12/22(Mon)04:34:12', 'name': 'Anonymous', 'com': '<a href=""#p71365270"" class=""quotelink"">&gt;&gt;71365270</a><br>i don&#039;t wanna thoughever', 'time': 1670837652, 'resto': 71364946}, {'no': 71365333, 'now': '12/12/22(Mon)04:41:45', 'name': 'Anonymous', 'com': '<a href=""#p71365277"" class=""quotelink"">&gt;&gt;71365277</a><br>not now, thats what I&#039;m saying<br>you won&#039;t know what you want in that situation until you feel it, if you already have and im wrong then good for you go find a mommy provider gf or somethjng', 'time': 1670838105, 'resto': 71364946}]",1670838105,0.0,0.0,1.0,1.0
144,71362711,,,12/11/22(Sun)23:47:30,Anonymous,,"I did more C# learning today bros! I&#039;m about 2/3 through the 6 hour beginners course. When im done i&#039;ll do some practice exercises and move on simple 2D games, and then practice more before moving onto 3D games. WGMI bros",1652689034099,.jpg,994,662,249,166,1670820450740273,1670820450,QZJkgM9L3aLSrltVGA8Nog==,98135,0,,i-did-more-c-learning-today-bros-im-about-23,0,19,10,"[{'no': 71364168, 'now': '12/12/22(Mon)02:02:12', 'name': 'Anonymous', 'com': '<a href=""#p71362711"" class=""quotelink"">&gt;&gt;71362711</a><br>Helo op I did c++ today it is herd wish u luck with c hashtag', 'filename': 'E2rYxTQXwAIlG6D', 'ext': '.jpg', 'w': 671, 'h': 519, 'tn_w': 125, 'tn_h': 96, 'tim': 1670828532269692, 'time': 1670828532, 'md5': 'WuFiCGfxWo+aC7Z2HRh71w==', 'fsize': 38866, 'resto': 71362711}, {'no': 71364320, 'now': '12/12/22(Mon)02:17:37', 'name': 'Anonymous', 'com': '<a href=""#p71363628"" class=""quotelink"">&gt;&gt;71363628</a><br>Did you know that the urobutcher made a Equilibrium fanfic visual novel?<br>https://vndb.org/v1390', 'filename': '1659560121568437', 'ext': '.jpg', 'w': 3968, 'h': 2232, 'tn_w': 125, 'tn_h': 70, 'tim': 1670829457450243, 'time': 1670829457, 'md5': 'Ce4wO3tlt8fUV9cfa7Hkwg==', 'fsize': 1864817, 'resto': 71362711}, {'no': 71364925, 'now': '12/12/22(Mon)03:43:51', 'name': 'A', 'com': '<a href=""#p71362711"" class=""quotelink"">&gt;&gt;71362711</a><br>I&#039;m proud of you anon, but you should&#039;ve learned Python instead... back end is so much fun and there&#039;s so many easy ways to compute math and algorithms with python... I wrote code to solve my Calculus 3 homework with Python... There&#039;s deadass numpy and scipy and a bunch of math libraries that can literally compute integrals...', 'time': 1670834631, 'resto': 71362711}, {'no': 71365176, 'now': '12/12/22(Mon)04:21:02', 'name': 'Anonymous', 'com': '<a href=""#p71364925"" class=""quotelink"">&gt;&gt;71364925</a><br>not OP, but ye, I write some software for engineering calculations that involve heavy iterations and python has the best libs for that.<br>OP wants to make games though, and although I wish that game devs used python for scripting instead of C# (because C# is patent encumbered crap), I think C# still offers slightly better performance and that matters for game scripts.', 'time': 1670836862, 'resto': 71362711}, {'no': 71365332, 'now': '12/12/22(Mon)04:41:37', 'name': 'A', 'com': '<a href=""#p71365176"" class=""quotelink"">&gt;&gt;71365176</a><br>Oh my bad... in that case OP WILL SPEED... try drawing things now... you gotta make sample storyboards and shit if u wanna design a good game... get a tablet and go nuts with ur 2D design OP...', 'time': 1670838097, 'resto': 71362711}]",1670838097,0.0,0.0,14.0,8.0
145,71365089,,,12/12/22(Mon)04:07:53,Anonymous,,What if the emperor of mankind was just an avatar for one of the chaos gods all along?,God-Emperor,.jpg,1115,1386,201,250,1670836073568655,1670836073,Ml8gnW5eSQweDDAjnc5DkQ==,303334,0,,what-if-the-emperor-of-mankind-was-just-an-avatar,0,4,1,"[{'no': 71365135, 'now': '12/12/22(Mon)04:14:45', 'name': 'Anonymous', 'com': '<a href=""#p71365089"" class=""quotelink"">&gt;&gt;71365089</a><br>It would explain homosexuality.', 'time': 1670836485, 'resto': 71365089}, {'no': 71365174, 'now': '12/12/22(Mon)04:20:28', 'name': 'Anonymous', 'com': '<a href=""#p71365089"" class=""quotelink"">&gt;&gt;71365089</a><br>he is hes Malal, the other 4 kicked him out of the warp and into reality where they think he died', 'time': 1670836828, 'resto': 71365089}, {'no': 71365318, 'now': '12/12/22(Mon)04:40:05', 'name': 'Anonymous', 'com': 'Wat ya humie lvin gits talkin about? Gork an Mork.', 'time': 1670838005, 'resto': 71365089}, {'no': 71365319, 'now': '12/12/22(Mon)04:40:06', 'name': 'Anonymous', 'com': '<a href=""#p71365089"" class=""quotelink"">&gt;&gt;71365089</a><br>&quot;He is master of mankind by the will of the gods&quot; so you&#039;re not far off. Chaos needs the Imperium to survive, since it&#039;s a product of the combined psychic background noise produced by humanity.', 'filename': 'identifying_heresy', 'ext': '.png', 'w': 450, 'h': 606, 'tn_w': 92, 'tn_h': 125, 'tim': 1670838006652051, 'time': 1670838006, 'md5': '95/QuE9901/as+uqw05Luw==', 'fsize': 436302, 'resto': 71365089}]",1670838006,0.0,0.0,,
146,71362941,,,12/12/22(Mon)00:07:15,Anonymous,,Imagine snapping because of a cartoon character,0_636325275635061159-IMG-1625,.jpg,615,410,250,166,1670821635251937,1670821635,Uu2+AeN7oMll+W1s/pEXCA==,43205,0,,imagine-snapping-because-of-a-cartoon-character,0,11,2,"[{'no': 71365077, 'now': '12/12/22(Mon)04:05:53', 'name': 'Anonymous', 'com': '<a href=""#p71362941"" class=""quotelink"">&gt;&gt;71362941</a><br>Shove it phony fucker', 'filename': '44J7Q6EH3JG6LLMLOUTSE5HOOQ', 'ext': '.jpg', 'w': 1200, 'h': 1800, 'tn_w': 83, 'tn_h': 125, 'tim': 1670835953661673, 'time': 1670835953, 'md5': 'KLlFseBbAiEqUX8uhKgs0A==', 'fsize': 125702, 'resto': 71362941}, {'no': 71365163, 'now': '12/12/22(Mon)04:18:32', 'name': 'Anonymous', 'com': '<a href=""#p71363964"" class=""quotelink"">&gt;&gt;71363964</a><br><a href=""#p71363970"" class=""quotelink"">&gt;&gt;71363970</a><br>esl because you missed a &#039;t&#039;. OP can&#039;t inb4.', 'time': 1670836712, 'resto': 71362941}, {'no': 71365275, 'now': '12/12/22(Mon)04:34:02', 'name': 'Anonymous', 'com': '<a href=""#p71362941"" class=""quotelink"">&gt;&gt;71362941</a><br>What did this guy do exactly?', 'time': 1670837642, 'resto': 71362941}, {'no': 71365298, 'now': '12/12/22(Mon)04:36:34', 'name': 'Anonymous', 'com': '<a href=""#p71362941"" class=""quotelink"">&gt;&gt;71362941</a><br>desu he&#039;s hot', 'time': 1670837794, 'resto': 71362941}, {'no': 71365314, 'now': '12/12/22(Mon)04:39:51', 'name': 'Anonymous', 'com': '<a href=""#p71365275"" class=""quotelink"">&gt;&gt;71365275</a><br>he went ghost', 'time': 1670837991, 'resto': 71362941}]",1670837991,0.0,0.0,6.0,1.0
147,71363206,,,12/12/22(Mon)00:29:32,Anonymous,white EXTINCTION,Submit to the BLACK NWO,whitebois mad,.webm,480,854,140,250,1670822972946796,1670822972,cTBIqU/exyLgqsxhF6ERrw==,3057173,0,,white-extinction,0,8,3,"[{'no': 71363951, 'now': '12/12/22(Mon)01:42:24', 'name': 'Anonymous', 'com': '<a href=""#p71363206"" class=""quotelink"">&gt;&gt;71363206</a><br>damn even your grandma guys, its over', 'time': 1670827344, 'resto': 71363206}, {'no': 71364197, 'now': '12/12/22(Mon)02:04:38', 'name': 'Anonymous', 'com': '<a href=""#p71363266"" class=""quotelink"">&gt;&gt;71363266</a><br>you are a weak, effeminate white man mindbroken by jewish porn to the point of no return.. you will never be able to fully function properly again, socially, emotionally or physically. and its all because you couldnt stop beating off.. either that or youre a jew yourself.. either way id consider suck-starting a shotgun, no note, let your mom discover your brain matter painting the wall', 'time': 1670828678, 'resto': 71363206}, {'no': 71364230, 'now': '12/12/22(Mon)02:07:29', 'name': 'Anonymous', 'com': '<a href=""#p71363206"" class=""quotelink"">&gt;&gt;71363206</a><br>Even your mom dreams of the BBC making her squirt', 'filename': 'FY-pz7hX0AAdeui', 'ext': '.jpg', 'w': 500, 'h': 639, 'tn_w': 97, 'tn_h': 125, 'tim': 1670828849959765, 'time': 1670828849, 'md5': '3WQBTusNl05h9taIaCZZFg==', 'fsize': 45514, 'resto': 71363206}, {'no': 71364706, 'now': '12/12/22(Mon)03:06:18', 'name': 'Anonymous', 'com': '<a href=""#p71363266"" class=""quotelink"">&gt;&gt;71363266</a><br>Girl on (our) right is grinding against his cock', 'time': 1670832378, 'resto': 71363206}, {'no': 71365309, 'now': '12/12/22(Mon)04:39:20', 'name': 'Anonymous', 'com': '<a href=""#p71363283"" class=""quotelink"">&gt;&gt;71363283</a><br>Damn that guy hit a sore spot monkey boy AHAHAA, slave', 'time': 1670837960, 'resto': 71363206}]",1670837960,0.0,0.0,3.0,2.0
